"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.06327821215837e-10,0.54384298809817,0.579,0.541,2.69934439720645e-06,"3","DRAM1"
1.09219577519291e-10,0.536288940629904,0.566,0.526,2.77275741448223e-06,"3","SDHB"
1.42716592184008e-10,0.78264930498579,0.377,0.28,3.6231461257754e-06,"3","MRPL39"
1.42953817577674e-10,0.566143177048964,0.575,0.536,3.62916856684441e-06,"3","ZC3H13"
1.45709482761806e-10,0.508439879186292,0.623,0.599,3.69912663887396e-06,"3","RYBP"
1.56898420329238e-10,0.832631644449088,0.406,0.332,3.98318019689836e-06,"3","NELFCD"
1.57084080979734e-10,1.09976545019904,0.254,0.162,3.98789356383251e-06,"3","METTL2A"
1.59159889370285e-10,0.993220036928279,0.338,0.248,4.04059211144344e-06,"3","GTF2H1"
1.61486246595456e-10,0.555056744733642,0.558,0.521,4.09965134231883e-06,"3","GTF2F2"
1.92229757491451e-10,1.1518872803736,0.267,0.178,4.88013685343546e-06,"3","FAM208B"
1.93817162700028e-10,0.774415565469698,0.416,0.337,4.92043630946562e-06,"3","RPA2"
2.10991929081648e-10,0.739391904987569,0.473,0.414,5.35645210359581e-06,"3","MRPL32"
2.14415148824849e-10,0.733159207320078,0.427,0.348,5.44335738321645e-06,"3","MPHOSPH6"
2.15022097098009e-10,0.982407589750517,0.347,0.265,5.45876597902716e-06,"3","GATC"
2.17753543129647e-10,0.715284011284613,0.469,0.394,5.52810919943235e-06,"3","SPHK1"
2.21275107081695e-10,0.777072950354351,0.406,0.32,5.61751114348298e-06,"3","FAM98B"
2.48499790682838e-10,0.805163072038902,0.404,0.322,6.30866418606521e-06,"3","TBRG4"
2.6193760682219e-10,0.922637871972672,0.34,0.25,6.64981002439493e-06,"3","SMG7"
2.62327413168682e-10,0.502893583658777,0.596,0.572,6.65970603811332e-06,"3","PAK2"
2.65111247457743e-10,0.926487887649713,0.332,0.237,6.73037923920971e-06,"3","OTUD7B"
2.72913631779569e-10,0.789489933555894,0.399,0.31,6.92845836998791e-06,"3","POLE4"
2.88962414564164e-10,0.788505245072952,0.438,0.374,7.33588881854043e-06,"3","POLR3D"
3.00891248496477e-10,0.589721764363037,0.512,0.468,7.63872612558005e-06,"3","SRM"
3.07323555014341e-10,1.07268458431994,0.275,0.184,7.80202309114908e-06,"3","EXOSC3"
3.36912394308177e-10,1.08802710390139,0.269,0.179,8.5531949543017e-06,"3","DUSP12"
3.65380962431552e-10,0.57055171745651,0.564,0.523,9.2759264932498e-06,"3","MAP2K3"
4.18183602548514e-10,0.806783363673442,0.406,0.323,1.06164271178991e-05,"3","CWC22"
4.44549407263635e-10,0.631130632446897,0.488,0.427,1.12857758022019e-05,"3","ARPC5L"
5.06045613998453e-10,0.910067410495373,0.317,0.224,1.28469800025787e-05,"3","GOLGA8A"
5.4678518422939e-10,1.04271183913481,0.284,0.195,1.38812354720315e-05,"3","SEH1L"
5.82151546712559e-10,1.14734053308077,0.252,0.164,1.47790813163917e-05,"3","PM20D2"
6.56823843526724e-10,0.981829461710036,0.299,0.208,1.66747869156129e-05,"3","COX19"
7.69981687598683e-10,1.16586957508486,0.254,0.17,1.95475251030678e-05,"3","HNRNPUP1"
9.6451818349537e-10,0.580486162012471,0.523,0.464,2.4486223124397e-05,"3","SDAD1"
9.93395035244514e-10,0.517033312725759,0.575,0.546,2.52193197597525e-05,"3","PSMA5"
1.06035012477324e-09,0.824749725496605,0.38,0.294,2.69191086176181e-05,"3","NUP50"
1.09733880111701e-09,0.594896729945477,0.534,0.478,2.78581401439575e-05,"3","CHTOP"
1.18126038009283e-09,0.816159595356765,0.401,0.315,2.99886572694166e-05,"3","CLCF1"
1.21428756887065e-09,0.884955889292049,0.347,0.261,3.08271185109192e-05,"3","IPMK"
1.37675268568403e-09,0.692736354331321,0.46,0.4,3.49516204314604e-05,"3","XPOT"
1.40485304590424e-09,0.848307599564932,0.38,0.299,3.56650042763709e-05,"3","NUP153"
1.53224191662963e-09,0.743690297324792,0.429,0.367,3.88990255374763e-05,"3","BZW2"
1.62445778080068e-09,0.632774089025903,0.464,0.4,4.1240109681187e-05,"3","RANBP1"
2.04972946394544e-09,0.562858686460103,0.534,0.483,5.20364819011829e-05,"3","RNMT"
2.05130015971854e-09,0.588587580854788,0.527,0.491,5.20763571547747e-05,"3","SF3B3"
2.07273731320357e-09,0.694354661358345,0.481,0.424,5.26205821702991e-05,"3","HCFC1"
2.12170393630519e-09,0.618777196166128,0.501,0.453,5.38636978309798e-05,"3","LRRFIP2"
2.14660409375807e-09,0.55908436559376,0.529,0.477,5.44958381282362e-05,"3","SMC3"
2.42628914419636e-09,0.607830848554897,0.503,0.44,6.15962025037129e-05,"3","ANKRD17"
2.70948412584246e-09,0.773261123719165,0.406,0.343,6.87856735027624e-05,"3","SNRPA1"
2.97865403223509e-09,0.932464900991131,0.312,0.228,7.56190899163522e-05,"3","NHP2"
3.38566813803943e-09,0.644329279026967,0.46,0.396,8.5951957020407e-05,"3","MPHOSPH10"
3.83482980659415e-09,0.76000190385555,0.414,0.339,9.73548243000056e-05,"3","CSK"
3.97557903076031e-09,0.692597276392105,0.456,0.395,0.000100928024853912,"3","MED1"
4.26790725064819e-09,0.763406381248137,0.371,0.29,0.000108349361372206,"3","PPP1R14C"
4.91649598748543e-09,0.986410312917222,0.299,0.215,0.000124815083634293,"3","SART1"
5.86697974095812e-09,1.00140442496092,0.256,0.173,0.000148945014683704,"3","NSUN5"
5.88486035721786e-09,0.967049146254921,0.276,0.193,0.00014939894988869,"3","ECSIT"
6.17619322950429e-09,0.767858651901741,0.39,0.312,0.000156795017517426,"3","FOXK1"
7.17501250085160e-09,0.515327687271428,0.544,0.511,0.000182152042359119,"3","DCBLD2"
7.22291007684817e-09,0.508069209442632,0.532,0.482,0.000183368018120945,"3","SRSF1"
7.906209768064e-09,0.950557997955682,0.317,0.24,0.000200714947381841,"3","MRPL58"
8.17234906160308e-09,0.735614685580558,0.406,0.337,0.000207471425626917,"3","CHCHD3"
8.48382319624674e-09,0.953622326925252,0.282,0.198,0.000215378819483116,"3","SPOUT1"
9.25977273109478e-09,1.04698944088411,0.288,0.21,0.000235077850324303,"3","MARS"
9.69638439970102e-09,0.868953590271162,0.353,0.276,0.00024616211075521,"3","PRPS1"
9.79801571239685e-09,0.553968330229346,0.547,0.52,0.000248742224890619,"3","RABGGTB"
1.07575760154991e-08,0.602514853125618,0.479,0.424,0.000273102582305475,"3","SPCS2P4"
1.1211179417562e-08,0.706421273250132,0.447,0.389,0.000284618211873646,"3","GCN1"
1.29431748040109e-08,1.03521484180921,0.271,0.191,0.000328588378749424,"3","RANP1"
1.33372832720723e-08,0.519991411235739,0.525,0.479,0.0003385936104281,"3","SNRNP200"
1.37482972854903e-08,0.917275404634935,0.301,0.219,0.000349028023186741,"3","WDR12"
1.5375541982424e-08,0.933292527203702,0.299,0.22,0.000390338884307798,"3","AL035458.1"
1.81871609385228e-08,0.843944937465625,0.375,0.307,0.000461717454746277,"3","AKIRIN2"
1.88301505915584e-08,0.620427877736398,0.49,0.429,0.000478041033067894,"3","CREB5"
1.88482848137236e-08,0.692262400782493,0.39,0.313,0.000478501406566001,"3","CRKL"
2.0540355196693e-08,0.736721063496286,0.395,0.324,0.000521457997378445,"3","IARS"
2.07251238165264e-08,0.946074326160527,0.282,0.202,0.000526148718330156,"3","C12orf45"
2.36305864178768e-08,1.01248285955958,0.262,0.184,0.000599909697390639,"3","PNP"
2.3917835657026e-08,0.825676285763526,0.354,0.277,0.000607202093824919,"3","PPP4R3A"
2.43644559227991e-08,0.721561611700136,0.43,0.376,0.000618540442512101,"3","RSBN1"
2.44183015434453e-08,0.520584080646307,0.51,0.457,0.000619907421283446,"3","CCND2"
2.8842686983207e-08,0.791786346382973,0.362,0.286,0.000732229294442677,"3","PPP1R8"
2.96579336087727e-08,0.651089229873066,0.401,0.322,0.000752925960525912,"3","SLC20A1"
3.03356373283606e-08,0.525189549168692,0.536,0.502,0.00077013082485509,"3","TRIM44"
3.57664282535304e-08,0.628012912705222,0.46,0.397,0.000908002314072377,"3","ETS2"
4.08676128820869e-08,0.805547658374179,0.347,0.269,0.00103750608823754,"3","IL7R"
4.2486038848228e-08,0.706299536290762,0.438,0.368,0.00107859306823997,"3","HAS2"
4.26522318074442e-08,0.638998150419954,0.462,0.406,0.00108281220889558,"3","EXOSC6"
4.26745989505841e-08,0.746935664454686,0.406,0.348,0.00108338004355848,"3","MIEF1"
4.63222661544498e-08,0.561809774954322,0.501,0.458,0.00117598337086302,"3","SMARCC1"
6.24655749053851e-08,0.545498193707439,0.49,0.435,0.00158581355012301,"3","SRP19"
6.53507509894574e-08,0.819813511211761,0.341,0.269,0.00165905951536935,"3","DCUN1D5"
6.71748258491093e-08,0.988282439293367,0.291,0.217,0.00170536730383134,"3","RBM14"
6.90574524517812e-08,0.724227907377645,0.391,0.322,0.00175316154539337,"3","TERF2"
7.59919564722895e-08,0.680401639380142,0.395,0.323,0.00192920779896201,"3","RBM10"
7.96180764987542e-08,0.735312664185756,0.384,0.321,0.00202126410807387,"3","LLPH"
8.13304152566804e-08,0.785938120230689,0.364,0.289,0.00206473525212135,"3","WWC2"
8.50339007064211e-08,0.619855151437736,0.481,0.444,0.00215875563723391,"3","FAF2"
9.86150573208627e-08,0.848723924455164,0.328,0.253,0.00250354046020474,"3","PPP1R15B"
1.00152049755308e-07,0.772350452659385,0.362,0.283,0.002542560087138,"3","DDX54"
1.1826019288107e-07,0.836289967794016,0.323,0.25,0.00300227151667172,"3","SMPD4"
1.24230212517299e-07,0.918459057014125,0.273,0.197,0.00315383240517667,"3","ELL"
1.25328517598202e-07,1.00709475186954,0.262,0.188,0.00318171507626555,"3","SNIP1"
1.57041982258775e-07,0.582911821487045,0.49,0.458,0.00398682480360352,"3","MRPS15"
1.70805094527339e-07,0.74018997074396,0.341,0.269,0.00433622893476554,"3","RRAS2"
1.87440079916375e-07,1.01222364593373,0.262,0.19,0.00475854130883701,"3","ABRAXAS2"
1.87460183787179e-07,0.574429603225565,0.477,0.441,0.00475905168580512,"3","PFDN6"
1.92255277287914e-07,0.597668425881123,0.486,0.443,0.00488078472450827,"3","YTHDC1"
1.97884917248044e-07,0.615451127826855,0.443,0.387,0.0050237043941761,"3","CHRAC1"
2.00398527820013e-07,0.714332685654985,0.401,0.341,0.00508751742576666,"3","NUS1"
2.04565758504968e-07,0.544906478265929,0.466,0.413,0.00519331091116562,"3","VASP"
2.07242344625569e-07,0.534826545724292,0.495,0.454,0.00526126140300933,"3","HNRNPA1P48"
2.09294628693615e-07,0.837125885684978,0.323,0.251,0.00531336273864481,"3","ZCCHC3"
2.34810640310893e-07,0.6315833616201,0.447,0.4,0.00596113772557264,"3","SNHG3"
2.4663998726688e-07,0.736934250964089,0.351,0.286,0.00626144935674428,"3","STX6"
2.56174369678717e-07,0.832288032472642,0.33,0.26,0.00650349872303358,"3","SEC23IP"
2.61305999034838e-07,0.530981319075338,0.473,0.426,0.00663377539749744,"3","GOSR1"
2.99078871901301e-07,1.09168446299022,0.254,0.186,0.00759271532095833,"3","ABTB2"
3.13242151368608e-07,0.819376238294955,0.325,0.257,0.00795227849679485,"3","MRRF"
3.16018828195372e-07,0.614046607706762,0.451,0.402,0.00802276999139591,"3","MDM2"
3.24626777514588e-07,0.858334257543684,0.338,0.271,0.00824130000076285,"3","MED6"
3.25147103602497e-07,0.912350532388984,0.308,0.241,0.00825450951915658,"3","TATDN1"
3.30351534864064e-07,0.700836766299899,0.382,0.318,0.00838663441559399,"3","CSE1L"
3.32220994109775e-07,0.555985164695227,0.484,0.453,0.00843409437746485,"3","TYW3"
3.54795265870538e-07,0.708064901814491,0.406,0.363,0.00900718741465534,"3","PEF1"
3.61380111587954e-07,0.677740111337454,0.395,0.331,0.00917435689288339,"3","JHDM1D-AS1"
3.61656179996298e-07,0.676521457224982,0.395,0.333,0.00918136544156601,"3","VTA1"
3.70993853665707e-07,0.732756157059219,0.371,0.315,0.0094184209630113,"3","PDCD2"
3.75740220260141e-07,0.791434417505068,0.317,0.248,0.00953891697174421,"3","PRPF3"
3.86093196042362e-07,0.613569788377079,0.416,0.356,0.00980174796792745,"3","ELOA"
4.30804715644563e-07,0.655289536185944,0.438,0.395,0.0109368393160685,"3","RIF1"
4.52702801954158e-07,0.500683990467575,0.494,0.451,0.0114927660332102,"3","IWS1"
4.53467557587151e-07,0.506392408538082,0.505,0.483,0.011512180884465,"3","PRKAR2A"
5.08866641504962e-07,0.74769828346422,0.353,0.29,0.0129185974278865,"3","TIMM21"
6.25816778109556e-07,0.653087537552949,0.408,0.353,0.0158876105458673,"3","TBRG1"
6.44123099035885e-07,0.714707079088978,0.382,0.322,0.016352353115224,"3","DPP9"
6.48553414881747e-07,0.610647000647607,0.412,0.351,0.0164648255436029,"3","TRMT112P6"
6.9114659821044e-07,0.821709914492675,0.321,0.257,0.0175461386887684,"3","DNAJC7"
6.97082366254363e-07,0.591871463129912,0.464,0.437,0.0176968300320995,"3","FAM204A"
7.1185207716144e-07,0.805527989447226,0.341,0.28,0.0180717886828975,"3","ETNK1"
7.56426559352144e-07,0.538834926356211,0.488,0.454,0.0192034010622729,"3","FCF1"
8.10155012228954e-07,0.638188472629192,0.421,0.377,0.0205674052954565,"3","SBNO1"
8.76640264229207e-07,0.850229975104098,0.289,0.222,0.0222552663879869,"3","CDK11B"
9.89486717776913e-07,0.71678233221824,0.367,0.307,0.0251200993042025,"3","PLPBP"
1.07153266835872e-06,0.812586956208362,0.321,0.258,0.0272029998516228,"3","SMARCD1"
1.07590016917747e-06,0.759909859200144,0.388,0.335,0.0273138775949085,"3","IER5"
1.09018460893944e-06,0.627736318173501,0.41,0.357,0.0276765166671456,"3","MTF1"
1.13509197843636e-06,0.923721703461057,0.306,0.246,0.0288165800565639,"3","NELFA"
1.17762468412527e-06,0.769540941059076,0.356,0.3,0.0298963578558881,"3","LIN7C"
1.1776758967768e-06,0.951983028063867,0.25,0.184,0.0298976579914726,"3","HAUS2"
1.1900568077073e-06,0.694528215216496,0.341,0.278,0.0302119721772653,"3","INTS13"
1.19701883036001e-06,0.565049255674147,0.458,0.413,0.0303887170463496,"3","ZNF146"
1.23493769968528e-06,0.647462230746773,0.41,0.357,0.0313513633819102,"3","CDK12"
1.23925985100584e-06,0.749209553731733,0.391,0.347,0.0314610898374853,"3","LUC7L"
1.33589214739058e-06,0.541104322856678,0.449,0.392,0.0339142939458047,"3","AGFG1"
1.35044993839565e-06,0.802043234209065,0.295,0.23,0.0342838725860502,"3","DNTTIP1"
1.42271274854102e-06,0.805831010506921,0.315,0.258,0.0361184085472108,"3","HNRNPA3P6"
1.46399418480903e-06,0.891787573024074,0.297,0.234,0.0371664203697468,"3","AL596087.1"
1.64404768739651e-06,0.751570673627607,0.334,0.275,0.0417374386399353,"3","PANK3"
1.69837948226048e-06,0.652812522164595,0.388,0.332,0.0431167599161467,"3","CTR9"
1.71244878348309e-06,0.725122089525271,0.347,0.284,0.0434739372662851,"3","KRAS"
