"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","receptor","cell_type"
0.0460229614680405,-1.19201625234918,0.344,0.583,1,"ICAM1","Proliferating_G2M"
0.0495222980293045,-2.75407501283586,0.045,0.167,1,"MCAM","Proliferating_G2M"
0.0521646666307996,1.6279934905045,0.432,0.167,1,"IL13RA2","Proliferating_G2M"
0.0686135577610318,-1.36715702110105,0.206,0.417,1,"IL15RA","Proliferating_G2M"
0.0692305131888189,1.24005792002819,0.48,0.25,1,"FAS","Proliferating_G2M"
0.0775101857215805,2.03597751152573,0.211,0,1,"JAM2","Proliferating_G2M"
0.0775355177899748,0.617750167182779,0.796,0.5,1,"BDKRB2","Proliferating_G2M"
0.087337824644019,-0.756262348149862,0.349,0.583,1,"NTRK2","Proliferating_G2M"
0.0873628533246896,-0.456891852840337,0.724,0.917,1,"NOTCH2","Proliferating_G2M"
0.0926901692678338,-1.44220841466233,0.161,0.333,1,"IFNAR2","Proliferating_G2M"
0.0926996528913161,-0.158221983164688,0.972,0.917,1,"CD99","Proliferating_G2M"
0.0987023159512404,-3.67439602671293,0.018,0.083,1,"MPZ","Proliferating_G2M"
0.116681733057327,1.8962220300267,0.173,0,1,"CD74","Proliferating_G2M"
0.117370393934349,0.199863207485652,0.799,0.583,1,"TNFRSF11B","Proliferating_G2M"
0.118998011015967,-0.312697601811344,0.952,1,1,"NRP2","Proliferating_G2M"
0.121840649840578,1.59267274068723,0.274,0.083,1,"ITGA2","Proliferating_G2M"
0.126418339881518,1.70470868333671,0.166,0,1,"TNFRSF10A","Proliferating_G2M"
0.133322762730251,1.54166143028771,0.161,0,1,"CNTNAP1","Proliferating_G2M"
0.145450707096216,0.966349105777215,0.284,0.083,1,"PTPRM","Proliferating_G2M"
0.150749881798247,-2.27973197197274,0.02,0.083,1,"KDR","Proliferating_G2M"
0.154086445043438,0.859075248577747,0.289,0.083,1,"SDC3","Proliferating_G2M"
0.15563364114571,0.727409270524444,0.487,0.25,1,"ITGA1","Proliferating_G2M"
0.160376647433886,1.4421360536,0.143,0,1,"EPHB2","Proliferating_G2M"
0.164709026639902,-1.49187371981339,0.211,0.333,1,"ITGA10","Proliferating_G2M"
0.167184836500639,-1.29800574999376,0.123,0.25,1,"ITGA6","Proliferating_G2M"
0.170857333893316,-3.04630789146476,0.023,0.083,1,"F2R","Proliferating_G2M"
0.173766276652426,-2.61840037835872,0.023,0.083,1,"IL27RA","Proliferating_G2M"
0.177623179265957,-0.516726334069282,0.417,0.667,1,"DAG1","Proliferating_G2M"
0.177752001008208,0.735370693541684,0.49,0.25,1,"PDGFRB","Proliferating_G2M"
0.19239092282546,-0.750430538071079,0.347,0.5,1,"PLXNA3","Proliferating_G2M"
0.192622295554276,1.13687862747442,0.126,0,1,"IL1RAP","Proliferating_G2M"
0.192622295554276,1.37084404513263,0.126,0,1,"NPR3","Proliferating_G2M"
0.202394715766065,-0.51891137935673,0.523,0.667,1,"TGFBR1","Proliferating_G2M"
0.207539236054535,-0.460173062603298,0.653,0.833,1,"IGF2R","Proliferating_G2M"
0.208121700942878,-2.71447154995313,0.025,0.083,1,"CCR10","Proliferating_G2M"
0.212499367309818,-0.261736834554728,0.902,0.917,1,"ITGA5","Proliferating_G2M"
0.221173433495722,-2.19899970707718,0.025,0.083,1,"EPHB1","Proliferating_G2M"
0.222260658100308,-0.642155023474574,0.191,0.333,1,"NOTCH3","Proliferating_G2M"
0.223389632058649,-0.974115927635042,0.312,0.417,1,"IL7R","Proliferating_G2M"
0.231293097243906,-0.203768619208467,0.917,0.917,1,"PDGFRA","Proliferating_G2M"
0.237327393598024,0.919558971766466,0.106,0,1,"FZD10","Proliferating_G2M"
0.251033903277222,0.440477806827218,0.671,0.5,1,"PLXNB2","Proliferating_G2M"
0.25669382441265,0.879294932515028,0.098,0,1,"IL6R","Proliferating_G2M"
0.270517014969211,0.80926350270385,0.093,0,1,"FZD4","Proliferating_G2M"
0.270984990463618,-1.91918254944458,0.028,0.083,1,"NCAM2","Proliferating_G2M"
0.271078235177011,-0.536865965981928,0.492,0.583,1,"TGFBR2","Proliferating_G2M"
0.281894730780572,-0.353245289869882,0.764,0.917,1,"IL13RA1","Proliferating_G2M"
0.29002385096282,0.884283219996127,0.201,0.083,1,"ADORA2B","Proliferating_G2M"
0.299748439065969,0.314904184984496,0.714,0.75,1,"TNFRSF12A","Proliferating_G2M"
0.299872213198186,-0.75599394856093,0.307,0.417,1,"ACVR1","Proliferating_G2M"
0.30061359555356,1.07139674810432,0.083,0,1,"ITGA8","Proliferating_G2M"
0.310066014586036,-0.638662161497219,0.432,0.5,1,"CADM1","Proliferating_G2M"
0.31702498254687,0.311537502279605,0.078,0,1,"FZD3","Proliferating_G2M"
0.31702498254687,0.250257323190144,0.078,0,1,"NPR2","Proliferating_G2M"
0.318241312599431,-2.81185311108855,0.033,0.083,1,"CDH2","Proliferating_G2M"
0.325606615581681,0.704566610707118,0.075,0,1,"IL1RL1","Proliferating_G2M"
0.325606615581681,0.384904983729335,0.075,0,1,"NCAM1","Proliferating_G2M"
0.329881602372047,0.710696082081664,0.191,0.083,1,"EPHB4","Proliferating_G2M"
0.333203083475797,0.564679538379832,0.209,0.083,1,"IGF1R","Proliferating_G2M"
0.333722570277873,-2.17181022736421,0.033,0.083,1,"IL20RA","Proliferating_G2M"
0.334454340062892,0.421808788129828,0.073,0,1,"CHRNB1","Proliferating_G2M"
0.350023015682847,0.42216741613069,0.583,0.417,1,"CDH11","Proliferating_G2M"
0.3513333631952,0.343918147727259,0.417,0.25,1,"BMPR2","Proliferating_G2M"
0.362690069787587,0.747539888246801,0.181,0.083,1,"ACVR1B","Proliferating_G2M"
0.362727366037003,0.245862466853723,0.065,0,1,"ITGB3","Proliferating_G2M"
0.372778749871628,0.158458813240936,0.063,0,1,"EPHB3","Proliferating_G2M"
0.378389455053064,-0.718573365868096,0.156,0.25,1,"NLGN1","Proliferating_G2M"
0.379931344273049,-0.236548360078472,0.849,0.833,1,"ITGB5","Proliferating_G2M"
0.380551025942045,0.683137910974114,0.181,0.083,1,"DSG2","Proliferating_G2M"
0.383172440189091,0.178543112606592,0.06,0,1,"SORT1","Proliferating_G2M"
0.383172440189091,0.187605839872347,0.06,0,1,"PTH1R","Proliferating_G2M"
0.40506822099981,0.13219747168394,0.055,0,1,"PECAM1","Proliferating_G2M"
0.414895754621018,0.569159878811968,0.266,0.167,1,"FZD7","Proliferating_G2M"
0.416398108362936,-0.282038846262915,0.729,0.833,1,"SDC2","Proliferating_G2M"
0.42181643947095,-1.85027350450046,0.038,0.083,1,"GPR37L1","Proliferating_G2M"
0.428600572872985,-0.417287759393331,0.05,0,1,"PLXNA2","Proliferating_G2M"
0.433393330501808,0.443485254179026,0.266,0.167,1,"LEPR","Proliferating_G2M"
0.437350718772445,-2.1785798682792,0.04,0.083,1,"FGFR2","Proliferating_G2M"
0.437350718772445,-2.2238860701312,0.04,0.083,1,"PLXNC1","Proliferating_G2M"
0.437534154479892,0.356590023537644,0.452,0.333,1,"INSR","Proliferating_G2M"
0.438565403889836,-0.451299728239677,0.48,0.5,1,"NECTIN2","Proliferating_G2M"
0.441669952159815,0.272853611548539,0.653,0.583,1,"MPZL1","Proliferating_G2M"
0.450764562901566,0.65908741437345,0.251,0.167,1,"PLXNA4","Proliferating_G2M"
0.451623107259699,-0.431913909861216,0.513,0.583,1,"IL1R1","Proliferating_G2M"
0.460523649878446,-0.565627726722027,0.259,0.333,1,"LRP5","Proliferating_G2M"
0.47630993786311,-1.66893650380619,0.04,0.083,1,"CD34","Proliferating_G2M"
0.485319574254848,-0.168606027401002,0.173,0.083,1,"LIFR","Proliferating_G2M"
0.488963649014876,-0.291925767386317,0.367,0.5,1,"NRP1","Proliferating_G2M"
0.490473007232618,-1.74866822401343,0.043,0.083,1,"SELL","Proliferating_G2M"
0.494210795607987,-1.32765461639174,0.111,0.167,1,"ITGA3","Proliferating_G2M"
0.494865020931467,-1.47256198399912,0.043,0.083,1,"FLT1","Proliferating_G2M"
0.498722977263882,-0.815513602775706,0.103,0.167,1,"EPHA2","Proliferating_G2M"
0.501460721522495,0.169599816403381,0.817,0.75,1,"CD47","Proliferating_G2M"
0.504468860990219,0.253025060234176,0.608,0.5,1,"CD99L2","Proliferating_G2M"
0.506927188478351,0.433131811803296,0.148,0.083,1,"PLXND1","Proliferating_G2M"
0.525082706897299,0.436698301605084,0.229,0.167,1,"CAP1","Proliferating_G2M"
0.540173428261831,0.180137608182424,0.492,0.333,1,"FZD1","Proliferating_G2M"
0.549108670406979,0.252793259630871,0.688,0.583,1,"ITGAV","Proliferating_G2M"
0.569199176785717,-0.602773982857516,0.379,0.417,1,"ITGA11","Proliferating_G2M"
0.573523218100792,0.336034328362529,0.312,0.25,1,"IL17RA","Proliferating_G2M"
0.573710622125943,0.150827624035408,0.354,0.25,1,"CMKLR1","Proliferating_G2M"
0.585304641495022,-0.367510367978238,0.246,0.333,1,"IL17RC","Proliferating_G2M"
0.588679643929811,0.26595870001367,0.638,0.667,1,"FZD8","Proliferating_G2M"
0.5916994831309,0.143047037322589,0.136,0.083,1,"EDA2R","Proliferating_G2M"
0.603427841923194,-0.154259342180051,0.648,0.667,1,"VCAM1","Proliferating_G2M"
0.605526704649552,-0.197834982963283,0.653,0.667,1,"TNFRSF1B","Proliferating_G2M"
0.620494162953168,-1.43600865658533,0.05,0.083,1,"GHR","Proliferating_G2M"
0.642719661018644,-0.302554265873948,0.138,0.083,1,"NOTCH1","Proliferating_G2M"
0.665389516054595,-0.139907180761283,0.829,0.917,1,"OSMR","Proliferating_G2M"
0.679298401453673,-0.806183962544036,0.209,0.25,1,"FZD2","Proliferating_G2M"
0.68096168438294,-0.784364373254425,0.133,0.167,1,"CD274","Proliferating_G2M"
0.681655225161979,-0.805709952206111,0.131,0.167,1,"NECTIN1","Proliferating_G2M"
0.69176877967761,-1.96925482018919,0.06,0.083,1,"ERBB2","Proliferating_G2M"
0.692112700483626,-0.87568775487334,0.214,0.25,1,"CD40","Proliferating_G2M"
0.696747376614594,0.287122315045957,0.118,0.083,1,"CXCR4","Proliferating_G2M"
0.701127446065418,0.138968684863404,0.307,0.25,1,"EPOR","Proliferating_G2M"
0.702975657379151,-1.20212157127142,0.055,0.083,1,"ACVR2A","Proliferating_G2M"
0.706422422307747,0.168642520428385,0.45,0.417,1,"ALCAM","Proliferating_G2M"
0.707714429226517,-0.113607179553789,0.721,0.75,1,"EGFR","Proliferating_G2M"
0.721175974305753,-0.708175228473033,0.133,0.167,1,"ADORA1","Proliferating_G2M"
0.734317437144884,-0.688987602707854,0.337,0.333,1,"MET","Proliferating_G2M"
0.812280412464206,-1.12316732322876,0.068,0.083,1,"ACVR2B","Proliferating_G2M"
0.813416599801361,-0.699804659847677,0.151,0.167,1,"BMPR1A","Proliferating_G2M"
0.821554501105309,-0.605144674887113,0.111,0.083,1,"FZD6","Proliferating_G2M"
0.840147481761233,-0.192092311445652,0.098,0.083,1,"TYRO3","Proliferating_G2M"
0.844570653904793,-0.319610685863755,0.548,0.5,1,"NEGR1","Proliferating_G2M"
0.854615906173837,-0.32105999417796,0.234,0.25,1,"PARD3","Proliferating_G2M"
0.862482852357453,-0.147685047437796,0.882,0.917,1,"LRP1","Proliferating_G2M"
0.878015904485042,-0.120571372633352,0.322,0.333,1,"SDC1","Proliferating_G2M"
0.942300304730541,-1.60312508947755,0.083,0.083,1,"SSTR2","Proliferating_G2M"
0.943592800719562,-0.746194833791368,0.08,0.083,1,"ITGB2","Proliferating_G2M"
0.959322034110988,-1.45593873276704,0.095,0.083,1,"SMO","Proliferating_G2M"
0.974205005456429,-0.78547214065044,0.09,0.083,1,"CD4","Proliferating_G2M"
0.985364529086215,-0.411510720653074,0.08,0.083,1,"TLR4","Proliferating_G2M"
0.989587992498536,-0.259752072343433,0.352,0.333,1,"SV2A","Proliferating_G2M"
0.995981164471794,-0.744729002699798,0.088,0.083,1,"AGTR1","Proliferating_G2M"
0.998015425924258,-1.4710841776427,0.09,0.083,1,"PILRA","Proliferating_G2M"
